"state","puma2k","zcta5","stab","zipname","PUMA2kName","pop10","afact"
"State code","PUMA (2000)","ZIP census tabulation area","State abbreviation","ZCTA name","PUMA 2K name","Population (2010)","puma2k to zcta5 allocation factor"
"55","00600","54984","WI","Wild Rose, WI","5500600",51,0 
"55","00700","53518","WI","Blue River, WI","5500700",20,0 
"55","00700","53805","WI","Boscobel, WI","5500700",591,0.003 
"55","00700","53821","WI","Prairie du Chien, WI","5500700",8213,0.041 
"55","00700","53826","WI","Wauzeka, WI","5500700",1332,0.007 
"55","00700","53929","WI","Elroy, WI","5500700",429,0.002 
"55","00700","53968","WI","Wonewoc, WI","5500700",42,0 
"55","00700","54003","WI","Beldenville, WI","5500700",1013,0.005 
"55","00700","54010","WI","East Ellsworth, WI","5500700",50,0 
"55","00700","54011","WI","Ellsworth, WI","5500700",6819,0.034 
"55","00700","54014","WI","Hager City, WI","5500700",2232,0.011 
"55","00700","54021","WI","Prescott, WI","5500700",6622,0.033 
"55","00700","54022","WI","River Falls, WI","5500700",16136,0.08 
"55","00700","54466","WI","Pittsville, WI","5500700",191,0.001 
"55","00700","54610","WI","Alma, WI","5500700",1624,0.008 
"55","00700","54611","WI","Alma Center, WI","5500700",1307,0.006 
"55","00700","54612","WI","Arcadia, WI","5500700",5152,0.025 
"55","00700","54615","WI","Black River Falls, WI","5500700",10742,0.053 
"55","00700","54616","WI","Blair, WI","5500700",2601,0.013 
"55","00700","54618","WI","Camp Douglas, WI","5500700",781,0.004 
"55","00700","54619","WI","Cashton, WI","5500700",3903,0.019 
"55","00700","54621","WI","Chaseburg, WI","5500700",1147,0.006 
"55","00700","54622","WI","Buffalo City, WI","5500700",2121,0.01 
"55","00700","54623","WI","Coon Valley, WI","5500700",1342,0.007 
"55","00700","54624","WI","De Soto, WI","5500700",1383,0.007 
"55","00700","54625","WI","Dodge, WI","5500700",240,0.001 
"55","00700","54626","WI","Eastman, WI","5500700",1215,0.006 
"55","00700","54627","WI","Ettrick, WI","5500700",1819,0.009 
"55","00700","54628","WI","Ferryville, WI","5500700",1092,0.005 
"55","00700","54629","WI","Fountain City, WI","5500700",2576,0.013 
"55","00700","54630","WI","Galesville, WI","5500700",3770,0.019 
"55","00700","54631","WI","Gays Mills, WI","5500700",1844,0.009 
"55","00700","54632","WI","Genoa, WI","5500700",1247,0.006 
"55","00700","54634","WI","Hillsboro, WI","5500700",3634,0.018 
